lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,9.00000000,TM,6,19,X,0.50000000,0.70094517,max,-0.69584595,-0.06141951,4.97624149e-07,0.05471031,0.09790830,,,path,bands_r0.450_eps9.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,9.00000000,TM,7,38,M,1.00000000,0.67395058,min,1.36649567,-0.01099983,4.12525374e-07,0.02545072,0.00000000,,,path,bands_r0.450_eps9.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,0,19,X,0.50000000,0.17944527,max,-0.75322109,0.07426507,7.45069593e-07,0.00000000,0.07658551,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,0,38,M,1.00000000,0.22433172,max,-0.70675077,-0.00162444,1.85089361e-09,0.00000000,0.07184727,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,1,19,X,0.50000000,0.25603078,min,0.99667352,-0.04478570,2.44006612e-07,0.07658551,0.13428248,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,2,19,X,0.50000000,0.39031326,max,-0.96000023,-0.06650603,3.98208928e-07,0.13428248,0.02676792,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,3,19,X,0.50000000,0.41708118,min,0.88468688,0.07265765,4.95750785e-07,0.02676792,0.12882107,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,3,38,M,1.00000000,0.51549913,max,-0.86364671,0.00422542,5.29865037e-08,0.21932009,0.02698918,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,4,0,Γ,0.00000000,0.42307287,min,1.34343008,0.00786584,1.56662537e-09,0.02772812,0.19628313,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,4,57,Γ,1.70710678,0.42307287,min,0.87258772,-0.03003925,2.62959185e-08,0.02772810,0.19628313,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,5,0,Γ,0.00000000,0.61935600,max,-0.14475588,-0.00025034,1.41156021e-12,0.19628313,0.05954169,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,5,57,Γ,1.70710678,0.61935600,max,-0.17225377,-0.00105653,4.96408931e-11,0.19628313,0.05954169,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,6,19,X,0.50000000,0.60507667,max,-0.29687317,-0.02916084,1.28052422e-07,0.05209503,0.07527870,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,7,19,X,0.50000000,0.68035537,max,-1.02861989,-0.07632961,4.37805862e-07,0.07527870,0.00000000,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,12.50000000,TM,7,38,M,1.00000000,0.57531591,min,1.15981811,-0.00936607,3.05778801e-07,0.02090452,0.00000000,,,path,bands_r0.450_eps12.50.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,0,19,X,0.50000000,0.15938540,max,-0.64752148,0.06425293,5.64947185e-07,0.00000000,0.07062746,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,0,38,M,1.00000000,0.19869292,max,-0.60940221,-0.00136228,1.30095175e-09,0.00000000,0.06541821,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,1,19,X,0.50000000,0.23001285,min,0.85282588,-0.03802770,1.78877617e-07,0.07062746,0.11609471,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,2,19,X,0.50000000,0.34610756,max,-0.82037423,-0.05662862,2.99406803e-07,0.11609471,0.02498613,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,3,19,X,0.50000000,0.37109369,min,0.75779886,0.06172731,3.69960876e-07,0.02498613,0.11302000,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,3,38,M,1.00000000,0.45661934,max,-0.74469166,0.00349433,3.63712982e-08,0.19250817,0.03548204,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,4,0,Γ,0.00000000,0.37821303,min,1.11191756,0.00528348,7.13963903e-10,0.02635113,0.17232997,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,4,57,Γ,1.70710678,0.37821303,min,0.75018345,-0.02259947,1.57604889e-08,0.02635113,0.17232995,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,5,0,Γ,0.00000000,0.55054300,max,-0.11053026,-0.00018315,7.52860594e-13,0.17232997,0.05093993,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,5,57,Γ,1.70710678,0.55054298,max,-0.12769100,-0.00062184,1.72033741e-11,0.17232995,0.05093996,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,6,19,X,0.50000000,0.53950144,max,-0.18226777,-0.01934214,5.76243356e-08,0.04849151,0.06307319,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.50000000,0.45000000,16.00000000,TM,7,19,X,0.50000000,0.60257463,max,-0.89766637,-0.06651285,3.38215348e-07,0.06307319,0.00000000,,,path,bands_r0.450_eps16.00.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,0,38,M,1.00000000,0.37909721,max,-1.76621034,-0.00499717,4.10284843e-08,0.00000000,0.07359033,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,3,38,M,1.00000000,0.65440289,min,1.57736750,-0.00073258,1.21862667e-08,0.20171372,0.20188532,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,4,38,M,1.00000000,0.85628821,max,-2.04286413,0.01508125,7.59824035e-07,0.20188532,0.04236052,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,5,0,Γ,0.00000000,0.95869126,max,-0.97057124,-0.00533679,6.15709667e-10,0.30183889,0.03078851,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,5,57,Γ,1.70710678,0.95869128,max,-2.31262306,-0.04801603,3.60252858e-08,0.30183891,0.03078850,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,6,0,Γ,0.00000000,0.98947977,max,-2.11361072,-0.03196304,1.81189143e-08,0.03078851,0.07740091,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,7,0,Γ,0.00000000,1.06688068,min,1.05238117,0.00596434,6.77205539e-10,0.07740091,0.00000000,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,7,38,M,1.00000000,0.94474477,min,1.77766629,-0.01377162,5.11703819e-07,0.04609394,0.00000000,,,path,bands_OPT_r0.427_eps4.01.png
rectangular,1.00000000,0.00000000,0.00000000,1.22758177,0.42687678,4.00858697,TM,7,57,Γ,1.70710678,1.06687917,max,-0.27899429,-0.01213491,6.96639248e-09,0.07739939,0.00000000,,,path,bands_OPT_r0.427_eps4.01.png
